attribute_name,element_val,BI_tool
Customer,Bonelli,Strategy
Customer,Bonenberger,Strategy
Customer,Bonetti,Strategy
Customer,Bonfoey,Strategy
Customer,Bonilla,Strategy
Customer,Bonnet,Strategy
Customer,Bonsall,Strategy
Customer,Bonwell,Strategy
Customer,Booker,Strategy
Customer,Boom,Strategy
Customer,Booth,Strategy
Customer,Borden,Strategy
Customer,Boren,Strategy
Customer,Borg,Strategy
Customer,Borgerson,Strategy
Customer,Borgmeier,Strategy
Customer,Borgoyne,Strategy
Customer,Borja,Strategy
Customer,Borjon,Strategy
Customer,Borkowski,Strategy
Customer,Bormann,Strategy
Customer,Borough,Strategy
Customer,Borquez,Strategy
Customer,Borre,Strategy
Customer,Borrelli,Strategy
Customer,Borrowman,Strategy
Customer,Borseth,Strategy
Customer,Borshoff,Strategy
Customer,Borst,Strategy
Customer,Borstad,Strategy
Customer,Bosler-Kizzie,Strategy
Customer,Bossen,Strategy
Customer,Botelho,Strategy
Customer,Bothum,Strategy
Customer,Botkin,Strategy
Customer,Bottchen,Strategy
Customer,Botts,Strategy
Customer,Boucher,Strategy
Customer,Boudreau,Strategy
Customer,Boughn,Strategy
Customer,Boulaphinh,Strategy
Customer,Bourdon,Strategy
Customer,Bouwkamp,Strategy
Customer,Bowden,Strategy
Customer,Bower,Strategy
Customer,Bowie,Strategy
Customer,Bowles,Strategy
Customer,Bowling,Strategy
Customer,Bowman,Strategy
Customer,Bowser,Strategy
Customer,Bowyer,Strategy
Customer,Box,Strategy
Customer,Boyan,Strategy
Customer,Boyarsky,Strategy
Customer,Boyd,Strategy
Customer,Boyer,Strategy
Customer,Boyles,Strategy
Customer,Boze,Strategy
Customer,Brackin,Strategy
Customer,Bradford,Strategy
Customer,Bradham,Strategy
Customer,Bradley,Strategy
Customer,Bradney,Strategy
Customer,Bradsteen,Strategy
Customer,Brady,Strategy
Customer,Braeckel,Strategy
Customer,Bragg,Strategy
Customer,Braley,Strategy
Customer,Branaugh,Strategy
Customer,Branch,Strategy
Customer,Brand,Strategy
Customer,Brandeberry,Strategy
Customer,Brandenburg,Strategy
Customer,Brandt,Strategy
Customer,Branlund,Strategy
Customer,Brannan,Strategy
Customer,Brannen,Strategy
Customer,Bransfield,Strategy
Customer,Branson,Strategy
Customer,Brantley,Strategy
Customer,Braselton,Strategy
Customer,Brasfield,Strategy
Customer,Brattensborg,Strategy
Customer,Braun,Strategy
Customer,Braunschmidt,Strategy
Customer,Brautigam,Strategy
Customer,Braxton,Strategy
Customer,Bray,Strategy
Customer,Bredahl,Strategy
Customer,Bredberg,Strategy
Customer,Bredine,Strategy
Customer,Breen,Strategy
Customer,Breeze,Strategy
Customer,Brehm,Strategy
Customer,Breker,Strategy
Customer,Bremer,Strategy
Customer,Brendel,Strategy
Customer,Brennan,Strategy
Customer,Brenneman,Strategy
Customer,Brenner,Strategy
Customer,Breshears,Strategy
Customer,Bressor,Strategy
Customer,Breuklander,Strategy
Customer,Brew,Strategy
Customer,Brewer,Strategy
Customer,Bricker,Strategy
Customer,Brickstone,Strategy
Customer,Bridgeforth,Strategy
Customer,Bridges,Strategy
Customer,Briede,Strategy
Customer,Brier,Strategy
Customer,Briggle,Strategy
Customer,Briggs,Strategy
Customer,Brigham,Strategy
Customer,Bright,Strategy
Customer,Briney,Strategy
Customer,Brink,Strategy
Customer,Brinkhaus,Strategy
Customer,Brinkhoff,Strategy
Customer,Brinkman,Strategy
Customer,Brinster,Strategy
Customer,Briones,Strategy
Customer,Briske,Strategy
Customer,Brissette,Strategy
Customer,Bristol,Strategy
Customer,Bristow,Strategy
Customer,Brito,Strategy
Customer,Britt,Strategy
Customer,Britte,Strategy
Customer,Britto,Strategy
Customer,Britton,Strategy
Customer,Broaden,Strategy
Customer,Broadie,Strategy
Customer,Brock,Strategy
Customer,Broda,Strategy
Customer,Broderick,Strategy
Customer,Brodie,Strategy
Customer,Brodiemoehle,Strategy
Customer,Brodsky,Strategy
Customer,Brody,Strategy
Customer,Broerse,Strategy
Customer,Brolsma,Strategy
Customer,Bronson,Strategy
Customer,Brook,Strategy
Customer,Brooker,Strategy
Customer,Brooking,Strategy
Customer,Brooks,Strategy
Customer,Brookshire,Strategy
Customer,Brophy,Strategy
Customer,Brosco,Strategy
Customer,Brossman,Strategy
Customer,Brostrom,Strategy
Customer,Brotherton,Strategy
Customer,Broughal,Strategy
Customer,Broughton,Strategy
Customer,Brown,Strategy
Customer,Browner,Strategy
Customer,Browning,Strategy
Customer,Brownley,Strategy
Customer,Brubaker,Strategy
Customer,Bruce,Strategy
Customer,Bruegman,Strategy
Customer,Bruesch,Strategy
Customer,Bruggeman,Strategy
Customer,Brugioni,Strategy
Customer,Bruhn,Strategy
Customer,Bruinsslot,Strategy
Customer,Brumme,Strategy
Customer,Brune,Strategy
Customer,Brunell,Strategy
Customer,Brunelle,Strategy
Customer,Bruns,Strategy
Customer,Brunton,Strategy
Customer,Brusa,Strategy
Customer,Brush,Strategy
Customer,Bruyn,Strategy
Customer,Bryant,Strategy
Customer,Bryce,Strategy
Customer,Brys,Strategy
Customer,Buchanan,Strategy
Customer,Buchann,Strategy
Customer,Bucholz,Strategy
Customer,Buck,Strategy
Customer,Buckhouse,Strategy
Customer,Buckingham,Strategy
Customer,Buckles,Strategy
Customer,Buckman,Strategy
Customer,Buckner,Strategy
Customer,Buco,Strategy
Customer,Budas,Strategy
Customer,Budd,Strategy
Customer,Budzak,Strategy
Customer,Buech,Strategy
Customer,Buechner,Strategy
Customer,Buhl,Strategy
Customer,Bula,Strategy
Customer,Bulaga,Strategy
Customer,Bulet,Strategy
Customer,Bull,Strategy
Customer,Buller,Strategy
Customer,Bullock,Strategy
Customer,Bunch,Strategy
Customer,Bundrant,Strategy
Customer,Bundy,Strategy
Customer,Bunger,Strategy
Customer,Bunting,Strategy
Customer,Buntjer,Strategy
Customer,Buoncompagno,Strategy
Customer,Burachowski,Strategy
Customer,Buratti,Strategy
Customer,Burbank,Strategy
Customer,Burch,Strategy
Customer,Burchfield,Strategy
Customer,Burdette,Strategy
Customer,Burg,Strategy
Customer,Burger,Strategy
Customer,Burgeson,Strategy
Customer,Burgess,Strategy
Customer,Burghardt,Strategy
Customer,Burgio,Strategy
Customer,Burke,Strategy
Customer,Burkert,Strategy
Customer,Burkett,Strategy
Customer,Burkhart,Strategy
Customer,Burkle,Strategy
Customer,Burleson,Strategy
Customer,Burley,Strategy
Customer,Burling,Strategy
Customer,Burmeister,Strategy
Customer,Burnham,Strategy
Customer,Burns,Strategy
Customer,Burrell,Strategy
Customer,Burrer,Strategy
Customer,Burrichter,Strategy
Customer,Burritt,Strategy
Customer,Burrough,Strategy
Customer,Burroughs,Strategy
Customer,Burrows,Strategy
Customer,Burruel,Strategy
Customer,Burrus,Strategy
Customer,Bursi,Strategy
Customer,Burt,Strategy
Customer,Burton,Strategy
Customer,Busch,Strategy
Customer,Bush,Strategy
Customer,Busker,Strategy
Customer,Buskuhl,Strategy
Customer,Busler,Strategy
Customer,Bustamante,Strategy
Customer,Bustillos,Strategy
Customer,Buswell,Strategy
Customer,Butcher,Strategy
Customer,Buteau,Strategy
Customer,Buterbaugh,Strategy
Customer,Butler,Strategy
Customer,Butrum,Strategy
Customer,Buttcane,Strategy
Customer,Butters,Strategy
Customer,Butzke,Strategy
Customer,Buxton,Strategy
Customer,Buzzerio,Strategy
Customer,Byerly,Strategy
Customer,Bykonen,Strategy
Customer,Byrd,Strategy
Customer,Byrdson,Strategy
Customer,Byrn,Strategy
Customer,Byrne,Strategy
Customer,Byrnes,Strategy
Customer,Cabaltera,Strategy
Customer,Cabazos,Strategy
Customer,Cabral,Strategy
Customer,Cadet,Strategy
Customer,Cady,Strategy
Customer,Cafferky,Strategy
Customer,Cain,Strategy
Customer,Calaway,Strategy
Customer,Caldas,Strategy
Customer,Caldwell,Strategy
Customer,Calevro,Strategy
Customer,Califano,Strategy
Customer,Calise,Strategy
Customer,Callahan,Strategy
Customer,Callicoat,Strategy
Customer,Callison,Strategy
Customer,Calvo,Strategy
Customer,Camarena,Strategy
Customer,Cambern,Strategy
Customer,Camp,Strategy
Customer,Campaigni,Strategy
Customer,Campbell,Strategy
Customer,Campillo,Strategy
Customer,Campion,Strategy
Customer,Campos,Strategy
Customer,Camptell,Strategy
Customer,Canady,Strategy
Customer,Canciamilla,Strategy
Customer,Candeni,Strategy
Customer,Canel,Strategy
Customer,Canestri,Strategy
Customer,Canete,Strategy
Customer,Cannavaro,Strategy
Customer,Cannon,Strategy
Customer,Canright,Strategy
Customer,Cantlin,Strategy
Customer,Canton,Strategy
Customer,Cantrell,Strategy
Customer,Cantwell,Strategy
Customer,Canzano,Strategy
Customer,Cao,Strategy
Customer,Capian,Strategy
Customer,Capich,Strategy
Customer,Capouch,Strategy
Customer,Capra,Strategy
Customer,Carani,Strategy
Customer,Carara,Strategy
Customer,Carbajal,Strategy
Customer,Cardiff,Strategy
Customer,Cardoso,Strategy
Customer,Cardullo,Strategy
Customer,Cardwell,Strategy
Customer,Carie,Strategy
Customer,Carillo,Strategy
Customer,Carissimi,Strategy
Customer,Carlberg,Strategy
Customer,Carlblom,Strategy
Customer,Carlisle,Strategy
Customer,Carlock,Strategy
Customer,Carlough,Strategy
Customer,Carlow,Strategy
Customer,Carlson,Strategy
Customer,Carman,Strategy
Customer,Carmel,Strategy
Customer,Carnahan,Strategy
Customer,Carney,Strategy
Customer,Carpenter,Strategy
Customer,Carper,Strategy
Customer,Carr,Strategy
Customer,Carrick,Strategy
Customer,Carrico,Strategy
Customer,Carroll,Strategy
Customer,Carson,Strategy
Customer,Carstairs,Strategy
Customer,Carter,Strategy
Customer,Cartwright,Strategy
Customer,Caruso,Strategy
Customer,Caruss,Strategy
Customer,Cary,Strategy
Customer,Casa,Strategy
Customer,Casbarro,Strategy
Customer,Casebolt,Strategy
Customer,Casey,Strategy
Customer,Casey-Allen,Strategy
Customer,Cashion,Strategy
Customer,Casillas,Strategy
Customer,Casolla,Strategy
Customer,Casorso,Strategy
Customer,Cass,Strategy
Customer,Cassard,Strategy
Customer,Cassell,Strategy
Customer,Cassella,Strategy
Customer,Cassity,Strategy
Customer,Casso,Strategy
Customer,Castellano,Strategy
Customer,Castellanos,Strategy
Customer,Castillo,Strategy
Customer,Castle,Strategy
Customer,Castleman,Strategy
Customer,Casto,Strategy
Customer,Castrataro,Strategy
Customer,Castro,Strategy
Customer,Catalano,Strategy
Customer,Catella,Strategy
Customer,Cathey,Strategy
Customer,Catlin,Strategy
Customer,Cauchi,Strategy
Customer,Caul,Strategy
Customer,Causey,Strategy
Customer,Cavanagh,Strategy
Customer,Cavanaugh,Strategy
Customer,Cavins,Strategy
Customer,Cawley,Strategy
Customer,Cawn,Strategy
Customer,Cecere,Strategy
Customer,Cefala,Strategy
Customer,Ceja,Strategy
Customer,Cekarmis,Strategy
Customer,Cereghino,Strategy
Customer,Cernich,Strategy
Customer,Cesare,Strategy
Customer,Cesario,Strategy
Customer,Cetrone,Strategy
Customer,Cha,Strategy
Customer,Chabotte,Strategy
Customer,Chabraja,Strategy
Customer,Chaffin,Strategy
Customer,Chaidez,Strategy
Customer,Chalich,Strategy
Customer,Chalifoux,Strategy
Customer,Challa,Strategy
Customer,Chamberlain,Strategy
Customer,Chamberlin,Strategy
Customer,Chambers,Strategy
Customer,Champ,Strategy
Customer,Champlin,Strategy
Customer,Chan,Strategy
Customer,Chandler,Strategy
Customer,Chandrasekhar,Strategy
Customer,Chang,Strategy
Customer,Chapek,Strategy
Customer,Chaplin,Strategy
Customer,Chapman,Strategy
Customer,Chappelle,Strategy
Customer,Chard,Strategy
Customer,Charello,Strategy
Customer,Charlebois,Strategy
Customer,Charles,Strategy
Customer,Charron,Strategy
Customer,Chase,Strategy
Customer,Chatto,Strategy
Customer,Chavers,Strategy
Customer,Chavez,Strategy
Customer,Chee,Strategy
Customer,Cheek,Strategy
Customer,Cheezum,Strategy
Customer,Cheikh,Strategy
Customer,Chen,Strategy
Customer,Cheney,Strategy
Customer,Cheng,Strategy
Customer,Cherella,Strategy
Customer,Chertkow,Strategy
Customer,Chestovich,Strategy
Customer,Cheung,Strategy
Customer,Chevian,Strategy
Customer,Chhourn,Strategy
Customer,Chi-Lin,Strategy
Customer,Chiaverini,Strategy
Customer,Chick,Strategy
Customer,Chicoine,Strategy
Customer,Chien,Strategy
Customer,Chin,Strategy
Customer,Chio,Strategy
Customer,Chivalan,Strategy
Customer,Choiniere,Strategy
Customer,Chomica,Strategy
Customer,Chouinard,Strategy
Customer,Christensen,Strategy
Customer,Christian,Strategy
Customer,Christiansen,Strategy
Customer,Christie,Strategy
Customer,Christmas,Strategy
Customer,Christopher,Strategy
Customer,Chua,Strategy
Customer,Chubin,Strategy
Customer,Chumney,Strategy
Customer,Chupek,Strategy
Customer,Church,Strategy
Customer,Churchill,Strategy
Customer,Chyr,Strategy
Customer,Ciancio,Strategy
Customer,Ciccarelli,Strategy
Customer,Cicchetti,Strategy
Customer,Cich,Strategy
Customer,Cichon,Strategy
Customer,Cicilline,Strategy
Customer,Cierach,Strategy
Customer,Ciovacco,Strategy
Customer,Cisneroz,Strategy
Customer,Claborne,Strategy
Customer,Clancy,Strategy
Customer,Clardy,Strategy
Customer,Clare,Strategy
Customer,Clark,Strategy
Customer,Clarke,Strategy
Customer,Clasen,Strategy
Customer,Clason,Strategy
Customer,Classon,Strategy
Customer,Clausen,Strategy
Customer,Clauss,Strategy
Customer,Clauthier,Strategy
Customer,Claxton,Strategy
Customer,Clay,Strategy
Customer,Clayburn,Strategy
Customer,Claypool,Strategy
Customer,Clear,Strategy
Customer,Cleek,Strategy
Customer,Clegg,Strategy
Customer,Cleghorn,Strategy
Customer,Clemens,Strategy
Customer,Clement,Strategy
Customer,Clemente,Strategy
Customer,Clements,Strategy
Customer,Clemons,Strategy
Customer,Clickner,Strategy
Customer,Clifford,Strategy
Customer,Clifton,Strategy
Customer,Cline,Strategy
Customer,Clinton,Strategy
Customer,Clore,Strategy
Customer,Cloughessy,Strategy
Customer,Cloutier-Clark,Strategy
Customer,Cluff,Strategy
Customer,Clutts,Strategy
Customer,Clyde,Strategy
Customer,Cnossen,Strategy
Customer,Cnota,Strategy
Customer,Coady,Strategy
Customer,Coalson,Strategy
Customer,Cobb,Strategy
Customer,Coburn,Strategy
Customer,Cochran,Strategy
Customer,Cockerill,Strategy
Customer,Codding,Strategy
Customer,Cody,Strategy
Customer,Coen,Strategy
Customer,Coffey,Strategy
Customer,Coffinger,Strategy
Customer,Cohen,Strategy
Customer,Coker,Strategy
Customer,Colasanto,Strategy
Customer,Colasessano,Strategy
Customer,Colburn,Strategy
Customer,Cole,Strategy
Customer,Coleman,Strategy
Customer,Coles,Strategy
Customer,Colgan,Strategy
Customer,Coliins,Strategy
Customer,Colin,Strategy
Customer,Colis,Strategy
Customer,Colletti,Strategy
Customer,Collins,Strategy
Customer,Colliton,Strategy
Customer,Colomb,Strategy
Customer,Colorado,Strategy
Customer,Colvard,Strategy
Customer,Colwell,Strategy
Customer,Combs,Strategy
Customer,Comins,Strategy
Customer,Comiso,Strategy
Customer,Compton,Strategy
Customer,Conant,Strategy
Customer,Conerly,Strategy
Customer,Cong,Strategy
Customer,Conger,Strategy
Customer,Conkle,Strategy
Customer,Conley,Strategy
Customer,Conlin,Strategy
Customer,Conlon,Strategy
Customer,Connell,Strategy
Customer,Conner,Strategy
Customer,Connery,Strategy
Customer,Connette,Strategy
Customer,Connolly,Strategy
Customer,Connors,Strategy
Customer,Conolty,Strategy
Customer,Conrad,Strategy
Customer,Conser,Strategy
Customer,Constans,Strategy
Customer,Conterno,Strategy
Customer,Contreras,Strategy
Customer,Conway,Strategy
Customer,Conzemius,Strategy
Customer,Cook,Strategy
Customer,Cooke,Strategy
Customer,Cookman,Strategy
Customer,Cooley,Strategy
Customer,Cooney,Strategy
Customer,Cooper,Strategy
Customer,Cope,Strategy
Customer,Coplea,Strategy
Customer,Coppock,Strategy
Customer,Corben,Strategy
Customer,Corbitt,Strategy
Customer,Cordeiro,Strategy
Customer,Cordillo,Strategy
Customer,Cordova,Strategy
Customer,Cordts,Strategy
Customer,Coren,Strategy
Customer,Coretti,Strategy
Customer,Corken,Strategy
Customer,Corman,Strategy
Customer,Cornett,Strategy
Customer,Corning,Strategy
Customer,Corno,Strategy
Customer,Cornoyer,Strategy
Customer,Corona,Strategy
Customer,Corrie,Strategy
Customer,Corrigan,Strategy
Customer,Corrington,Strategy
Customer,Corris,Strategy
Customer,Corsi,Strategy
Customer,Cortes,Strategy
Customer,Corytsas,Strategy
Customer,Cosgrave,Strategy
Customer,Costanzo,Strategy
Customer,Costello,Strategy
Customer,Cosyleon,Strategy
Customer,Cota,Strategy
Customer,Cote,Strategy
Customer,Cotter,Strategy
Customer,Cotterill,Strategy
Customer,Cottingham,Strategy
Customer,Cottle,Strategy
Customer,Cotton,Strategy
Customer,Cottrell,Strategy
Customer,Couch,Strategy
Customer,Couet,Strategy
Customer,Coughlin,Strategy
Customer,Coulson,Strategy
Customer,Council,Strategy
Customer,Countryman,Strategy
Customer,Courrier,Strategy
Customer,Courtney,Strategy
Customer,Couture,Strategy
Customer,Covault,Strategy
Customer,Cover,Strategy
Customer,Covert,Strategy
Customer,Covey,Strategy
Customer,Covington,Strategy
Customer,Cowden,Strategy
Customer,Cowdery,Strategy
Customer,Cowdrey,Strategy
Customer,Cowen,Strategy
Customer,Cowherd,Strategy
Customer,Cowles,Strategy
Customer,Cox,Strategy
Customer,Coyle,Strategy
Customer,Cozart,Strategy
Customer,Cozort,Strategy
Customer,Crabtree,Strategy
Customer,Craig,Strategy
Customer,Cramer,Strategy
Customer,Crane,Strategy
Customer,Craney,Strategy
Customer,Cranmer,Strategy
Customer,Cranner,Strategy
Customer,Cranor,Strategy
Customer,Craven,Strategy
Customer,Crawford,Strategy
Customer,Crawley,Strategy
Customer,Crays,Strategy
Customer,Creason,Strategy
Customer,Creasy,Strategy
Customer,Creekmore,Strategy
Customer,Creighton,Strategy
Customer,Crescenzo,Strategy
Customer,Cretton,Strategy
Customer,Crews,Strategy
Customer,Cribari,Strategy
Customer,Crick,Strategy
Customer,Crickmore,Strategy
Customer,Crider,Strategy
Customer,Cripe,Strategy
Customer,Crisci,Strategy
Customer,Criswell,Strategy
Customer,Critelli,Strategy
Customer,Crockett,Strategy
Customer,Croisant,Strategy
Customer,Croll,Strategy
Customer,Crombie,Strategy
Customer,Cromwell,Strategy
Customer,Cronin,Strategy
Customer,Crooks,Strategy
Customer,Croom,Strategy
Customer,Crosby,Strategy
Customer,Croskey,Strategy
Customer,Croson,Strategy
Customer,Cross,Strategy
Customer,Crossley,Strategy
Customer,Crouch,Strategy
Customer,Crough,Strategy
Customer,Crow,Strategy
Customer,Crowe,Strategy
Customer,Croy,Strategy
Customer,Cruchet,Strategy
Customer,Cruickshank,Strategy
Customer,Cruise,Strategy
Customer,Crum,Strategy
Customer,Crummy,Strategy
Customer,Crunk,Strategy
Customer,Cruse,Strategy
Customer,Cruver,Strategy
Customer,Cruz,Strategy
Customer,Cuddy,Strategy
Customer,Cudney,Strategy
Customer,Cue,Strategy
Customer,Culbert,Strategy
Customer,Culbertson,Strategy
Customer,Cullen,Strategy
Customer,Cullum,Strategy
Customer,Culp,Strategy
Customer,Cumber,Strategy
Customer,Cummings,Strategy
Customer,Cummins,Strategy
Customer,Cundiff,Strategy
Customer,Cuppy,Strategy
Customer,Curcuru,Strategy
Customer,Curlin,Strategy
Customer,Curran,Strategy
Customer,Curren,Strategy
